GENEID,BSS_1,BSS_2,BSS_3,M_1,M_2,M_3
LOC_Os06g01710,32.50651275,99.70449264,81.07154026,144.3177814,47.27511582,78.74736923
LOC_Os06g02560,0,23.65869317,8.590361882,19.82992416,5.515430179,29.06152912
LOC_Os08g05510,83.97515793,74.35589282,70.87048553,98.04795835,76.42810391,101.2466176
LOC_Os08g44440,230.2544653,136.8824391,238.9194399,210.4175286,299.4090669,189.3686736
LOC_Os09g03370,52.82308321,18.5889732,10.20105474,22.03324907,19.69796492,14.06203022
LOC_Os01g27720,113.7727946,87.87514606,100.9367521,64.99808475,107.9448478,78.74736923
LOC_Os03g59590,115.1272326,196.029172,78.38705218,231.3491152,122.9153011,110.6213044
LOC_Os05g45760,8.126628186,67.5962662,95.56777594,62.79475984,22.84963931,40.3111533
LOC_Os02g45225,4103.947234,4703.010221,3487.686924,3464.728416,5050.558207,4638.595035
LOC_Os04g56640,437.483484,471.4839567,438.108456,467.1048802,353.7754501,404.9864703
LOC_Os07g28400,0,86.1852394,33.82454991,61.69309739,55.15430179,56.24812088
LOC_Os07g39310,265.4698541,310.9428245,263.6167303,327.1937486,261.5889742,347.8008808
LOC_Os09g37012,195.0390765,474.8637701,431.6656846,206.0108788,404.9901589,344.9884747
LOC_Os10g27050,483.5343771,238.2768384,413.9480632,312.8721368,343.5325083,355.3006302
LOC_Os02g48964,1082.195987,883.8211806,713.5369338,1062.002605,722.5213534,652.4782022
LOC_Os09g15670,4.063314093,0,28.99247135,6.60997472,29.94090669,21.56177967
LOC_Os07g30020,231.6089033,217.9979585,332.8765229,293.0422126,262.3768928,329.9889758
LOC_Os01g04600,46.05089306,50.69719965,30.60316421,27.54156133,32.30466248,36.56127857
LOC_Os02g13630,4.063314093,23.65869317,20.93900709,7.711637173,12.60669755,10.31215549
LOC_Os03g10080,50.11420715,11.82934658,24.69729041,31.94821115,8.667104567,19.68684231
LOC_Os07g36260,32.50651275,60.83663958,32.75075468,5.508312267,34.66841827,49.68584011
LOC_Os09g20010,266.8242921,300.8033846,135.2981996,190.5876044,218.2534514,196.8684231
LOC_Os02g42580,85.32959596,52.3871063,92.34639023,61.69309739,69.33683654,154.6823324
LOC_Os07g02350,753.0675453,593.1572359,687.7658482,659.8958096,646.8811681,568.1060209
LOC_Os03g43800,342.6728219,214.6181452,351.6679396,288.6355628,290.7419623,229.6798269
LOC_Os02g25624,83.97515793,87.87514606,22.54969994,48.47314795,52.0026274,48.74837143
LOC_Os05g41100,227.5455892,358.2602109,226.033897,229.1457903,242.6789279,243.7418571
LOC_Os06g01934,46.05089306,74.35589282,30.06626659,30.84654869,37.82009266,45.93596538
LOC_Os09g30400,1175.652211,1068.021006,1130.169485,1042.172681,1033.749199,1081.838858
LOC_Os06g12030,5.417752124,8.449533275,41.87801418,8.813299627,23.63755791,1.874937363
LOC_Os09g11400,21.6710085,0,23.08659756,6.60997472,0,16.87443626
LOC_Os07g02910,8.126628186,28.72841313,25.77108565,14.32161189,0,23.43671703
LOC_Os05g43760,239.7355315,157.1613189,267.3750136,163.0460431,170.190417,247.4917319
LOC_Os03g11260,113.7727946,158.8512256,132.6137116,118.979545,111.8844408,116.2461165
LOC_Os06g49430,121.8994228,221.3777718,202.9472995,193.8925918,125.2790569,151.8699264
LOC_Os11g32360,43.34201699,13.51925324,67.11220221,49.5748104,58.30597618,57.18558956
LOC_Os08g33120,200.4568286,168.9906655,194.8938352,269.9073011,163.8870682,211.867922
LOC_Os06g20860,17.6076944,16.89906655,21.47590471,41.86317323,28.36506949,10.31215549
LOC_Os04g47240,79.91184383,128.4329058,73.018076,83.72634645,103.2173362,40.3111533
LOC_Os02g04680,446.9645502,297.4235713,525.6227677,366.853597,421.5364494,356.2380989
LOC_Os01g57066,77.20296777,182.5099187,113.8222949,87.03133381,124.4911383,99.37168022
LOC_Os06g43680,70.43077761,82.80542609,64.96461174,62.79475984,108.7327664,91.87193077
LOC_Os05g04370,151.6970595,86.1852394,155.1634115,79.31969664,151.2803706,241.8669198
LOC_Os03g25440,2.708876062,50.69719965,23.08659756,31.94821115,6.303348776,11.24962418
LOC_Os04g31900,199.1023906,246.7263716,335.561011,239.0607524,243.4668465,210.9304533
LOC_Os01g58380,204.5201427,199.4089853,258.2477541,206.0108788,168.6145798,211.867922
LOC_Os01g42500,73.13965368,152.0915989,85.90361882,70.50639701,52.790546,129.370678
LOC_Os05g45320,52.82308321,69.28617285,76.23946171,33.0498736,72.48851092,52.49824615
LOC_Os12g04930,148.9881834,106.4641193,83.21913073,149.8260937,101.641499,147.182583
LOC_Os01g65986,69.07633958,77.73570613,54.22665938,63.89642229,67.76099934,113.4337104
LOC_Os11g11694,154.4059355,165.6108522,112.7484997,78.21803419,179.6454401,104.9964923
LOC_Os07g45074,273.5964823,212.9282385,104.1581378,99.1496208,180.4333587,216.5552654
LOC_Os09g29520,1.354438031,10.13943993,73.55497362,11.01662453,38.60801125,3.749874725
LOC_Os03g55270,245.1532836,386.988624,302.8102564,278.7206007,254.4977068,300.9274467
LOC_Os05g46460,479.471063,675.962662,551.9307509,483.629817,572.0289014,503.4206819
LOC_Os07g04200,10.83550425,6.75962662,12.88554282,1.101662453,49.63887161,1.874937363
LOC_Os03g58070,1763.478316,1934.94312,1780.889398,1749.439976,2082.468852,1984.621198
LOC_Os09g09470,79.91184383,199.4089853,69.79669029,68.30307211,96.12606883,119.0585225
LOC_Os12g10650,73.13965368,40.55775972,105.2319331,118.979545,81.94353409,71.24761978
LOC_Os07g48270,465.9266827,439.3757303,397.8411347,472.6131925,321.4707876,387.1745654
LOC_Os01g34930,125.9627369,54.07701296,80.53464265,144.3177814,66.18516215,107.8088983
LOC_Os01g57260,388.7237149,476.5536767,373.1438443,428.5466944,434.9310655,492.1710577
LOC_Os02g16909,165.2414398,118.2934658,59.05873794,49.5748104,148.9166148,76.87243187
LOC_Os06g23440,5591.120192,4640.483675,5050.058992,4792.231672,5121.47088,4577.659571
LOC_Os01g09740,5.417752124,35.48803975,32.21385706,72.70972192,21.27380212,12.18709286
LOC_Os08g43815,14.89881834,0,28.99247135,13.21994944,14.97045334,43.12355934
LOC_Os02g38860,32.50651275,50.69719965,46.17319512,52.87979776,55.15430179,55.3106522
LOC_Os03g61930,154.4059355,368.3996508,197.0414257,222.5358156,161.5233124,236.2421077
LOC_Os05g07050,1023.955151,905.7899671,1480.763629,1231.658623,1038.476711,867.1585302
LOC_Os05g30500,66.36746352,185.889732,353.2786324,47.37148549,555.4826109,285.9279478
LOC_Os06g49990,140.8615552,47.31738634,156.7741044,146.5211063,115.8240338,155.6198011
LOC_Os01g01060,376.5337726,343.051051,382.2711038,215.9258409,446.7498445,316.8644143
LOC_Os01g69940,292.5586147,395.4381573,346.835861,370.1585843,404.2022403,366.5502544
LOC_Os02g54120,96.16510021,52.3871063,115.4329878,147.6227687,100.8535804,74.06002582
LOC_Os04g53530,143.5704313,0,136.9088925,169.6560178,199.343405,133.1205527
LOC_Os08g39070,88.03847202,175.7502921,144.4254591,123.3861948,162.311231,51.56077747
LOC_Os10g35670,150.3426214,38.86785306,208.3162756,141.012794,130.7944871,216.5552654
LOC_Os08g01420,132.734927,118.2934658,98.25226403,115.6745576,182.7971145,109.6838357
LOC_Os01g49026,365.6982684,363.3299308,252.8787779,229.1457903,338.8049967,304.6773214
LOC_Os04g47260,151.6970595,111.5338392,139.056483,107.9629204,164.6749868,65.62280769
LOC_Os01g29390,14.89881834,10.13943993,2.147590471,7.711637173,5.515430179,30.93646648
LOC_Os03g59480,18.96213243,18.5889732,13.42244044,2.203324907,20.48588352,9.374686813
LOC_Os01g56590,131.380489,326.1519844,140.1302782,192.7909293,236.3755791,261.5537621
LOC_Os02g13960,77.20296777,182.5099187,79.46084741,94.74297099,72.48851092,111.5587731
LOC_Os08g06430,269.5331682,400.5078772,386.0293871,244.5690646,419.9606122,273.7408549
LOC_Os02g11840,334.5461937,170.6805722,292.6092016,295.2455375,392.3834613,223.1175461
LOC_Os06g39400,4.063314093,37.17794641,0,9.91496208,0,10.31215549
LOC_Os03g32302,50.11420715,38.86785306,67.64909982,45.16816059,43.33552283,35.62380989
LOC_Os05g46140,58.24083534,50.69719965,75.16566647,64.99808475,65.39724355,0.937468681
LOC_Os07g38610,17.6076944,40.55775972,6.979669029,20.93158661,18.91004633,0.937468681
LOC_Os11g38920,48.75976912,3.37981331,21.47590471,1.101662453,40.97176704,0
LOC_Os02g47170,117.8361087,81.11551944,134.2244044,85.92967136,60.66973197,132.1830841
LOC_Os01g21240,24.37988456,0,0,11.01662453,7.87918597,27.18659176
LOC_Os02g47880,56.8863973,57.45682627,100.9367521,98.04795835,74.85226671,90.93446209
LOC_Os03g63720,83.97515793,143.6420657,118.6543735,100.2512833,152.8562078,152.8073951
LOC_Os02g44330,37.92426487,28.72841313,60.13253318,30.84654869,96.91398743,38.43621593
LOC_Os01g59630,37.92426487,6.75962662,27.3817785,53.98146021,29.15298809,18.74937363
LOC_Os04g31320,358.9260782,430.926197,392.4721585,412.0217576,375.8371708,281.2406044
LOC_Os04g46730,20.31657047,0,2.147590471,1.101662453,21.27380212,18.74937363
LOC_Os05g06460,43.34201699,65.90635954,36.509038,26.43989888,37.03217406,48.74837143
LOC_Os06g43150,107.0006045,33.7981331,126.1709401,186.1809546,59.09389477,90.93446209
LOC_Os06g50742,116.4816707,135.1925324,0,20.93158661,89.03480146,0.937468681
LOC_Os11g12050,89.39291005,86.1852394,59.05873794,112.3695702,102.4294176,66.56027637
LOC_Os12g44110,56.8863973,35.48803975,27.91867612,64.99808475,33.88049967,55.3106522
LOC_Os06g03920,116.4816707,167.3007588,66.57530459,56.18478512,100.0656618,130.3081467
LOC_Os02g29530,25.73432259,141.952159,98.25226403,39.65984832,106.3690106,61.87293297
LOC_Os06g29020,383.3059628,344.7409576,399.4518275,543.1195895,398.6868101,312.1770709
LOC_Os11g41600,1290.779444,893.9606205,948.6980904,1131.40734,1061.32635,674.0399818
LOC_Os01g63780,96.16510021,253.4859982,192.7462447,111.2679078,188.3125447,161.2446132
LOC_Os01g12480,239.7355315,250.1061849,251.2680851,320.5837739,152.0682892,177.1815808
LOC_Os03g38440,44.69645502,81.11551944,49.93147844,88.13299627,48.85095301,79.68483791
LOC_Os06g15810,23.02544653,3.37981331,25.23418803,24.23657397,14.97045334,37.49874725
LOC_Os08g05490,113.7727946,43.93757303,55.30045462,83.72634645,100.0656618,76.87243187
LOC_Os02g03000,54.17752124,18.5889732,42.41491179,14.32161189,34.66841827,36.56127857
LOC_Os01g56820,131.380489,145.3319723,125.6340425,93.64130853,137.8857545,113.4337104
LOC_Os10g28020,357.5716402,358.2602109,346.835861,393.2934958,423.9002052,348.7383494
LOC_Os04g16080,9.481066217,33.7981331,0.536897618,16.5249368,54.36638319,0.937468681
LOC_Os07g23740,216.710085,202.7887986,211.0007637,190.5876044,279.7111019,239.0545137
LOC_Os01g73990,506.5598236,302.4932912,447.2357155,336.0070483,349.0479385,448.1100297
LOC_Os03g18170,13.54438031,3.37981331,10.73795235,0,52.790546,0
LOC_Os01g16080,134.0893651,272.0749715,197.0414257,200.5025665,234.0118233,252.1790753
LOC_Os05g50660,367.0527064,356.5703042,413.4111656,361.3452847,334.8654037,341.2386
LOC_Os06g46950,2562.596755,2692.021301,1679.952646,1732.915039,3020.879901,2774.907297
LOC_Os03g03880,151.6970595,119.9833725,126.1709401,188.3842795,165.4629054,107.8088983
LOC_Os06g24990,228.9000272,348.1207709,215.2959447,208.2142037,347.4721013,336.5512566
LOC_Os01g64880,4.063314093,42.24766637,0,16.5249368,52.0026274,7.49974945
LOC_Os08g04280,295.2674908,226.4474918,170.1965448,274.3139509,329.3499735,181.8689242
LOC_Os02g27870,199.1023906,239.966745,188.4510638,282.0255881,270.2560788,159.3696758
LOC_Os09g01690,178.7858201,214.6181452,227.1076923,247.874052,277.3473461,177.1815808
LOC_Os12g32986,797.7640003,613.4361158,685.6182577,798.7052787,680.7616678,787.4736923
LOC_Os01g69050,268.1787301,278.8345981,214.7590471,284.228913,268.6802416,292.4902286
LOC_Os03g11660,93.45622414,192.6493587,127.2447354,191.6892669,146.552859,141.5577709
LOC_Os04g46310,161.1781257,28.72841313,112.7484997,122.2845323,50.42679021,69.37268242
LOC_Os06g01470,18.96213243,47.31738634,44.56250226,1.101662453,21.27380212,53.43571483
LOC_Os06g19980,616.2693041,562.7389161,579.8494271,553.0345516,603.5456453,463.1095286
LOC_Os07g28910,48.75976912,45.62747968,42.95180941,73.81138437,38.60801125,59.9979956
LOC_Os08g13350,51.46864518,49.00729299,69.79669029,35.25319851,26.7892323,72.18508846
LOC_Os03g27880,6.772190155,20.27887986,5.905873794,45.16816059,6.303348776,1.874937363
LOC_Os01g74580,79.91184383,52.3871063,97.71536641,100.2512833,84.30728988,93.74686813
LOC_Os10g32710,268.1787301,316.0125445,240.5301327,320.5837739,286.0144507,105.933961
LOC_Os02g05320,134.0893651,45.62747968,132.0768139,152.0294186,61.45765057,169.6818313
LOC_Os01g16090,199.1023906,277.1446914,338.2454991,266.6023137,312.0157644,336.5512566
LOC_Os02g26390,46.05089306,0,59.05873794,0,0,29.9989978
LOC_Os05g41795,241.0899695,91.25495937,120.2650664,144.3177814,164.6749868,68.43521373
LOC_Os01g39970,17.6076944,21.96878651,4.295180941,5.508312267,55.94222039,5.624812088
LOC_Os01g56130,73.13965368,189.2695454,158.3847972,147.6227687,118.1877895,89.05952472
LOC_Os05g23470,731.3965368,414.0271305,643.7402436,423.0383821,667.3670517,528.7323362
LOC_Os08g08830,425.2935418,290.6639447,188.4510638,255.5856892,220.6172072,316.8644143
LOC_Os12g25640,59.59527337,135.1925324,20.93900709,23.13491152,92.97439445,45.93596538
LOC_Os04g34080,308.8118711,410.6473172,268.4488088,343.7186854,226.1326373,311.2396022
LOC_Os03g13450,43.34201699,1.689906655,0,2.203324907,14.18253475,7.49974945
LOC_Os11g17080,50.11420715,15.20915989,10.73795235,27.54156133,24.42547651,52.49824615
LOC_Os01g09000,1214.930914,880.4413673,1057.688307,1133.610664,1047.931734,726.538228
LOC_Os02g27360,23.02544653,81.11551944,10.20105474,24.23657397,29.94090669,27.18659176
LOC_Os05g28960,223.4822751,103.084306,122.9495544,148.7244312,74.06434812,156.5572698
LOC_Os02g55150,20.31657047,52.3871063,11.81174759,11.01662453,32.30466248,14.9994989
LOC_Os05g41180,12.18994228,21.96878651,24.16039279,11.01662453,65.39724355,8.437218132
LOC_Os07g30980,166.5958778,98.01458599,198.6521185,111.2679078,118.9757081,168.7443626
LOC_Os12g06800,139.5071172,136.8824391,152.4789234,229.1457903,116.6119524,151.8699264
LOC_Os04g15820,23.02544653,8.449533275,20.93900709,22.03324907,25.2133951,27.18659176
LOC_Os10g08940,8.126628186,20.27887986,5.368976176,39.65984832,2.363755791,11.24962418
LOC_Os10g38980,142.2159933,184.1998254,134.761302,212.6208535,61.45765057,113.4337104
LOC_Os04g35864,50.11420715,133.5026257,73.55497362,49.5748104,96.91398743,60.93546428
LOC_Os03g55950,59.59527337,72.66598616,34.36144753,74.91304683,66.97308074,61.87293297
LOC_Os04g34984,13.54438031,45.62747968,4.295180941,18.72826171,19.69796492,0.937468681
LOC_Os06g14530,23.02544653,10.13943993,52.61596653,27.54156133,24.42547651,9.374686813
LOC_Os06g19730,316.9384993,334.6015177,229.2552827,355.8369724,316.743276,301.8649154
LOC_Os07g47201,189.6213243,10.13943993,88.58810691,87.03133381,85.09520848,49.68584011
LOC_Os09g24220,13.54438031,13.51925324,31.67695944,2.203324907,19.69796492,16.87443626
LOC_Os09g23380,10.83550425,37.17794641,33.28765229,7.711637173,33.09258107,15.93696758
LOC_Os12g40300,17.6076944,54.07701296,111.1378069,59.48977248,47.27511582,131.2456154
LOC_Os02g38060,97.51953824,27.03850648,82.1453355,58.38811003,82.73145268,19.68684231
LOC_Os12g03094,17.6076944,0,8.590361882,25.33823643,15.75837194,3.749874725
LOC_Os03g04960,272.2420442,283.904318,255.563266,229.1457903,251.3460324,249.3666692
LOC_Os02g45240,253.2799118,211.2383319,193.82004,166.3510305,165.4629054,248.4292005
LOC_Os02g01020,128.671613,190.959452,191.6724495,250.0773769,171.7662541,164.0570192
LOC_Os04g59624,25.73432259,64.21645289,90.73569738,59.48977248,82.73145268,84.37218132
LOC_Os03g21520,35.21538881,221.3777718,44.56250226,81.52302155,96.91398743,56.24812088
LOC_Os09g36350,39.2787029,30.41831979,13.95933806,6.60997472,70.12475513,38.43621593
LOC_Os09g36770,208.5834568,89.56505271,173.4179305,156.4360684,126.8548941,122.8083972
LOC_Os01g53560,37.92426487,16.89906655,0,5.508312267,2.363755791,23.43671703
LOC_Os02g28810,44.69645502,40.55775972,40.80421894,28.64322379,57.51805758,6.562280769
LOC_Os04g31210,71.78521565,30.41831979,22.01280232,82.624684,47.27511582,30.93646648
LOC_Os01g74390,13.54438031,18.5889732,22.01280232,7.711637173,25.2133951,0
LOC_Os02g55920,21.6710085,104.7742126,13.42244044,36.35486096,26.0013137,39.37368461
LOC_Os05g32590,69.07633958,121.6732792,87.51431168,69.40473456,52.790546,107.8088983
LOC_Os01g47510,20.31657047,3.37981331,28.99247135,37.45652341,25.2133951,14.9994989
LOC_Os08g31110,29.79763668,38.86785306,39.73042371,33.0498736,19.69796492,29.9989978
LOC_Os03g05330,215.3556469,87.87514606,198.6521185,128.894507,92.97439445,205.3056412
LOC_Os06g02570,83.97515793,69.28617285,128.3185306,83.72634645,104.7931734,44.9984967
LOC_Os04g52950,21.6710085,42.24766637,9.664157118,33.0498736,49.63887161,16.87443626
LOC_Os09g35810,97.51953824,165.6108522,114.8960902,71.60805947,100.0656618,147.182583
LOC_Os02g32610,28.44319865,6.75962662,55.83735224,22.03324907,67.76099934,36.56127857
LOC_Os02g50174,291.2041767,295.7336646,213.6852518,277.6189382,238.7393349,376.8624099
LOC_Os04g33510,48.75976912,11.82934658,23.62349518,8.813299627,39.39592985,10.31215549
LOC_Os05g40160,17.6076944,45.62747968,20.93900709,9.91496208,11.81877895,37.49874725
LOC_Os05g48370,52.82308321,0,30.60316421,29.74488624,61.45765057,29.9989978
LOC_Os07g11490,297.9763668,196.029172,273.817785,175.1643301,248.9822767,258.741356
LOC_Os07g19470,94.81066217,106.4641193,47.78388797,57.28644757,66.18516215,79.68483791
LOC_Os09g39230,71.78521565,104.7742126,48.85768321,70.50639701,112.6723594,86.24711868
LOC_Os11g28980,119.1905467,72.66598616,165.9013639,187.2826171,104.0052548,134.0580214
LOC_Os01g64090,13.54438031,38.86785306,1.610692853,3.30498736,1.575837194,27.18659176
LOC_Os03g16800,1323.285956,1160.965872,1197.281687,1424.449552,1181.877895,1314.331091
LOC_Os06g02170,86.68403399,147.021879,56.91114747,149.8260937,62.24556916,13.12456154
LOC_Os03g19570,43.34201699,20.27887986,81.60843788,35.25319851,20.48588352,56.24812088
LOC_Os01g43130,23.02544653,21.96878651,5.368976176,19.82992416,39.39592985,12.18709286
LOC_Os05g34760,35.21538881,25.34859982,41.34111656,52.87979776,16.54629054,2.812406044
LOC_Os12g25710,379.2426487,336.2914243,324.8230587,339.3120356,241.1030907,359.9879736
LOC_Os09g06770,131.380489,65.90635954,85.90361882,148.7244312,145.7649404,48.74837143
LOC_Os05g01320,108.3550425,125.0530925,112.2116021,107.9629204,96.12606883,92.80939945
LOC_Os11g01010,65.01302549,25.34859982,25.23418803,46.26982304,42.54760424,59.06052692
LOC_Os05g03030,71.78521565,16.89906655,34.89834515,33.0498736,57.51805758,69.37268242
LOC_Os06g04780,54.17752124,42.24766637,72.48117838,40.76151077,78.0039411,90.93446209
LOC_Os06g30970,623.0414943,419.0968504,489.6506273,405.4117828,446.7498445,546.5442412
LOC_Os06g17440,44.69645502,10.13943993,117.5805783,113.4712327,33.88049967,82.49724395
LOC_Os10g05290,18.96213243,23.65869317,12.88554282,23.13491152,24.42547651,28.12406044
LOC_Os01g19470,391.432591,202.7887986,394.619749,284.228913,378.2009266,450.9224357
LOC_Os01g64350,196.3935145,299.1134779,284.5557374,329.3970736,200.1313236,349.6758181
LOC_Os04g49510,1125.538004,975.0761399,1110.841171,638.9642229,904.5305494,1391.203523
LOC_Os01g44120,1.354438031,30.41831979,12.88554282,0,14.18253475,11.24962418
LOC_Os07g35510,21.6710085,13.51925324,5.368976176,2.203324907,20.48588352,0
LOC_Os05g42300,32.50651275,45.62747968,22.54969994,8.813299627,29.94090669,34.68634121
LOC_Os07g44620,822.1438849,772.2873413,811.2523003,646.6758601,921.8647585,658.1030143
LOC_Os09g38330,17.6076944,37.17794641,34.36144753,22.03324907,63.82140636,31.87393516
LOC_Os03g14500,16.25325637,99.70449264,0.536897618,45.16816059,30.72882528,90.93446209
LOC_Os03g57530,173.368068,45.62747968,216.9066375,160.8427182,108.7327664,94.68433681
LOC_Os06g23560,20.31657047,5.069719965,1.073795235,7.711637173,3.151674388,32.81140385
LOC_Os06g43210,1201.386534,1206.593352,1132.317076,1025.647744,1117.268571,1184.022944
LOC_Os06g51270,172.0136299,145.3319723,125.6340425,177.367655,144.1891033,51.56077747
LOC_Os03g16950,8.126628186,20.27887986,77.85015456,6.60997472,52.790546,14.9994989
LOC_Os01g21940,123.2538608,55.76691961,139.5933806,167.4526929,122.9153011,90.93446209
LOC_Os02g43480,167.9503159,96.32467933,38.11973085,110.1662453,162.311231,91.87193077
LOC_Os03g38590,482.1799391,435.995917,518.106201,441.7666438,371.8975778,506.2330879
LOC_Os03g64300,254.6343498,174.0603855,236.2349518,239.0607524,122.1273825,224.0550148
LOC_Os04g54190,130.026051,70.97607951,57.98494271,85.92967136,93.76231304,29.06152912
LOC_Os05g50200,23.02544653,1.689906655,27.91867612,9.91496208,12.60669755,12.18709286
LOC_Os02g21880,2221.278371,1666.247962,1942.495581,1815.539723,1908.338842,1773.690745
LOC_Os05g05590,181.4946962,288.974038,234.0873613,351.4303226,162.311231,286.8654165
LOC_Os06g06600,35.21538881,54.07701296,26.30798326,41.86317323,55.15430179,47.81090275
LOC_Os06g24594,111.0639185,214.6181452,191.1355519,137.7078067,127.6428127,183.7438615
LOC_Os08g40440,0,23.65869317,15.57003091,15.42327435,0,5.624812088
LOC_Os10g34660,287.1408626,160.5411322,122.4126568,146.5211063,170.9783355,175.3066434
LOC_Os12g24540,598.6616097,831.4340743,550.8569557,716.0805947,568.0893084,530.6072736
LOC_Os01g66920,75.84852974,28.72841313,22.54969994,25.33823643,26.7892323,44.06102802
LOC_Os06g03514,107.0006045,79.42561278,99.32605926,71.60805947,87.45896427,83.43471264
LOC_Os03g53950,73.13965368,82.80542609,119.1912711,80.42135909,92.97439445,154.6823324
LOC_Os12g02570,35.21538881,98.01458599,111.1378069,88.13299627,108.7327664,99.37168022
LOC_Os03g48830,43.34201699,104.7742126,116.506783,87.03133381,75.64018531,56.24812088
LOC_Os03g54200,639.2947507,839.8836075,467.1009274,788.7903166,668.1549703,659.9779516
LOC_Os07g10250,812.6628186,858.4725807,716.7583196,740.3171686,673.6704004,808.0980033
LOC_Os10g30640,209.9378948,147.021879,155.1634115,109.0645829,92.18647585,237.1795764
LOC_Os07g37990,163.8870018,119.9833725,123.4864521,190.5876044,116.6119524,161.2446132
LOC_Os03g56540,2.708876062,25.34859982,0.536897618,33.0498736,7.091267373,6.562280769
LOC_Os01g17065,223.4822751,168.9906655,170.1965448,204.9092163,148.1286962,286.8654165
LOC_Os07g44744,209.9378948,212.9282385,238.3825422,155.3344059,158.371638,270.9284489
LOC_Os07g37570,119.1905467,172.3704788,132.6137116,134.4028193,110.3086036,123.7458659
LOC_Os08g40230,151.6970595,81.11551944,230.8659756,194.9942542,149.7045334,198.7433604
LOC_Os03g62730,184.2035722,204.4787053,104.6950354,118.979545,63.03348776,231.5547643
LOC_Os03g10400,319.6473753,204.4787053,282.4081469,356.9386349,312.0157644,233.4297016
LOC_Os04g52200,334.5461937,256.8658116,459.5843607,354.73531,348.2600199,243.7418571
LOC_Os11g07916,117.8361087,128.4329058,189.524859,156.4360684,177.2816843,166.8694253
LOC_Os06g45950,21.6710085,6.75962662,9.664157118,14.32161189,3.151674388,6.562280769
LOC_Os02g33680,391.432591,415.7170371,170.1965448,248.9757145,330.1378921,529.6698049
LOC_Os01g52010,14.89881834,0,59.05873794,17.62659925,3.939592985,26.24912308
LOC_Os11g28365,150.3426214,219.6878651,217.4435351,254.4840267,245.0426837,164.9944879
LOC_Os07g37420,238.3810935,150.4016923,162.6799781,187.2826171,163.8870682,133.1205527
LOC_Os06g36220,62.30414943,79.42561278,85.90361882,84.82800891,144.1891033,46.87343406
LOC_Os05g37150,125.9627369,43.93757303,91.80949262,104.6579331,63.03348776,149.994989
LOC_Os07g46660,547.1929645,540.7701296,851.5196216,554.136214,634.2744706,598.1050187
LOC_Os09g36630,20.31657047,25.34859982,20.40210947,34.15153605,22.06172072,31.87393516
LOC_Os06g28060,124.6082989,216.3080518,148.1837425,121.1828699,194.6158935,244.6793258
LOC_Os07g37310,123.2538608,92.94486602,44.56250226,137.7078067,68.54891794,105.933961
LOC_Os09g28390,9.481066217,86.1852394,52.07906891,58.38811003,24.42547651,28.12406044
LOC_Os05g43470,10.83550425,21.96878651,35.43524276,62.79475984,27.57715089,6.562280769
LOC_Os04g02500,325.0651275,317.7024511,266.838116,189.485942,373.473415,246.5542632
LOC_Os07g48710,1.354438031,50.69719965,12.88554282,4.406649813,25.2133951,66.56027637
LOC_Os09g39660,115.1272326,143.6420657,165.3644662,126.6911821,132.3703243,111.5587731
LOC_Os11g04220,44.69645502,8.449533275,7.516566647,37.45652341,11.03086036,37.49874725
LOC_Os05g37400,59.59527337,106.4641193,99.86295688,102.4546082,132.3703243,79.68483791
LOC_Os08g39050,36.56982684,37.17794641,24.16039279,38.55818587,26.0013137,7.49974945
LOC_Os08g35150,43.34201699,13.51925324,17.18072376,38.55818587,53.5784646,9.374686813
LOC_Os05g43450,13.54438031,11.82934658,18.254519,13.21994944,9.455023164,6.562280769
LOC_Os03g02090,238.3810935,226.4474918,221.2018185,164.1477055,241.8910093,206.2431099
LOC_Os03g15110,81.26628186,32.10822644,87.51431168,74.91304683,69.33683654,102.1840863
LOC_Os08g16880,254.6343498,300.8033846,410.7266775,300.7538498,305.7124156,269.0535115
LOC_Os05g34914,112.4183566,72.66598616,88.05120929,55.08312267,83.51937128,90.93446209
LOC_Os03g29540,1374.754602,1049.432033,920.2425166,1074.120892,1036.900874,1004.966426
LOC_Os07g30690,36.56982684,69.28617285,40.26732132,79.31969664,47.27511582,53.43571483
LOC_Os11g34150,407.6858473,376.8491841,390.324568,504.5614036,387.6559497,389.9869714
LOC_Os09g39620,29.79763668,0,11.27484997,0,20.48588352,0
LOC_Os05g14940,23.02544653,49.00729299,0,3.30498736,12.60669755,28.12406044
LOC_Os02g53680,50.11420715,40.55775972,22.54969994,49.5748104,18.91004633,16.87443626
LOC_Os04g36730,81.26628186,125.0530925,63.35391888,81.52302155,81.94353409,60.93546428
LOC_Os05g30210,32.50651275,114.9136525,69.25979268,72.70972192,44.91136003,57.18558956
LOC_Os05g46170,132.734927,35.48803975,86.44051644,48.47314795,126.8548941,26.24912308
LOC_Os05g09550,279.0142344,463.0344235,401.0625204,431.8516817,416.8089378,405.923939
LOC_Os06g45090,669.0923873,694.5516352,904.6724857,553.0345516,764.2810391,780.9114115
LOC_Os11g30484,88.03847202,37.17794641,102.0105474,76.01470928,87.45896427,112.4962418
LOC_Os04g48710,1078.132673,936.2082869,1008.830624,955.1413471,969.1398743,917.781839
LOC_Os03g10590,218.064523,140.2622524,262.0060374,202.7058914,196.1917307,150.9324577
LOC_Os08g35900,123.2538608,60.83663958,122.9495544,141.012794,97.70190603,123.7458659
LOC_Os04g20424,6.772190155,35.48803975,3.221385706,13.21994944,1.575837194,13.12456154
