GENEID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log10padj
LOC_Os01g10830,50.57411063,-0.15256695,0.651810262,-0.234011999,0.814975663,0.892351011,0.04946428
LOC_Os01g10840,280.9147456,0.406581871,0.2951734,1.377444136,0.168374975,0.299270251,0.523936453
LOC_Os01g10860,50.70434963,1.29920086,0.637977682,2.035979231,0.041752441,0.097105588,1.012755777
LOC_Os01g11040,144.972832,0.460314326,0.443329028,1.038393995,0.299086664,0.45835876,0.338794464
LOC_Os01g11070,183.9824258,-0.430508435,0.368473532,-1.168302879,0.242684614,0.394202026,0.404281148
LOC_Os01g11110,181.3929368,0.561841095,0.371840242,1.510927508,0.130806921,0.246748707,0.607745114
LOC_Os01g11120,37.47032436,-0.464918786,0.859095479,-0.540926651,0.58855814,0.724507418,0.139957163
LOC_Os01g11230,351.4586393,-0.433227931,0.281604763,-1.538395326,0.123951984,0.236712188,0.625779381
LOC_Os01g11370,195.1198862,-0.137867352,0.340929226,-0.404395334,0.685922031,0.801870455,0.095895788
LOC_Os01g11520,38.79231449,-0.092555323,0.727222062,-0.127265988,0.898729879,0.942439355,0.025746587
LOC_Os01g11550,37.71912489,-0.247384751,0.770036108,-0.321109734,0.748127234,0.847127448,0.072051246
LOC_Os01g11570,76.57431832,0.027625209,0.513521035,0.053796945,0.957096944,0.97811606,0.00960961
LOC_Os01g11580,237.0920902,-0.469257233,0.337058856,-1.392137838,0.163880662,0.29288201,0.533307303
LOC_Os01g11650,77.12194014,0.62457601,0.513496289,1.216243497,0.223892179,0.371094093,0.430515958
LOC_Os01g11810,12.63056888,1.750802921,1.241454243,1.411236511,0.158174888,0.285211417,0.544833094
LOC_Os01g11880,55.3354459,0.771748936,0.646776181,1.193243583,0.23277399,0.381990293,0.417947673
LOC_Os01g11900,676.8046397,0.288626224,0.237679156,1.214345893,0.224615668,0.37199517,0.429462699
LOC_Os01g11952,198.9652232,-0.294135295,0.368160547,-0.798912483,0.42434116,0.586092233,0.232034034
LOC_Os01g11960,67.7741866,-0.71151795,0.5989411,-1.187645171,0.234973234,0.384479443,0.415126876
LOC_Os01g11970,142.0375104,-0.073051633,0.41863937,-0.174503591,0.861469709,0.919119082,0.036628217
LOC_Os01g11980,14.5685422,1.334491175,1.083557587,1.231092468,0.218288282,0.363892188,0.439027268
LOC_Os01g12180,158.6997763,0.026958937,0.416608364,0.064708103,0.948406411,0.973397031,0.011709983
LOC_Os01g12260,18.87778275,1.104625498,0.975616823,1.131954248,0.25765367,0.411618086,0.385505551
LOC_Os01g12280,23.09964094,0.200299965,0.967265001,0.207253499,0.835811888,0.904983606,0.043359288
LOC_Os01g12340,14.14967116,0.18332157,1.209164141,0.151748193,0.879385544,0.930536677,0.031266504
LOC_Os01g12390,30.97248644,-1.076213577,0.739088373,-1.455507396,0.145528844,0.267622051,0.572478105
LOC_Os01g12440,24.04818642,-0.584076369,0.840485957,-0.695288713,0.486874386,0.640012692,0.193811413
LOC_Os01g12470,36.57752735,0.96024674,0.839777785,1.14364451,0.252771095,0.405753947,0.391737247
LOC_Os01g12480,231.8239076,0.18932578,0.364320673,0.519674558,0.603290423,0.73626323,0.132966888
LOC_Os01g12530,642.2975535,-0.311048151,0.280110755,-1.110442505,0.26680839,0.422214082,0.374467286
LOC_Os01g12540,93.82321171,-0.309679154,0.473297567,-0.654273194,0.512935813,0.662580689,0.178761226
LOC_Os01g12560,30.15664662,0.037861191,0.790791259,0.047852293,0.961833961,0.980781441,0.008427761
LOC_Os01g12670,122.0504447,-0.677837364,0.602190895,-1.125461025,0.260393724,0.414672808,0.382294442
LOC_Os01g12730,246.9464883,0.348021948,0.323153931,1.076979884,0.281489252,0.439261689,0.357276672
LOC_Os01g12740,72.44566544,1.312623968,0.603223943,2.175785845,0.029571278,0.072719741,1.138347675
LOC_Os01g12870,93.75870507,0.10814372,0.475475176,0.227456435,0.820068841,0.895717588,0.047828898
LOC_Os01g12880,197.6570978,-0.3758492,0.330255565,-1.138029695,0.255108083,0.408546794,0.388758193
LOC_Os01g12900,29.50534219,1.515994016,0.858060336,1.76580658,0.077428304,0.161807675,0.791000882
LOC_Os01g12950,198.3704222,0.038180759,0.412880396,0.092475394,0.92632034,0.959570768,0.017922991
LOC_Os01g13080,1091.077456,0.563590085,0.204032932,2.762242869,0.005740576,0.017560984,1.755451151
LOC_Os01g13090,26.82071205,2.299285872,0.998313744,2.2976526,0.021581569,0.055536807,1.255419093
LOC_Os01g13150,186.722889,-0.742517459,0.354822311,-2.092474009,0.036396134,0.086410617,1.063432892
LOC_Os01g13160,679.333284,0.419076318,0.266492934,1.572563541,0.115819915,0.224306452,0.649158234
LOC_Os01g13190,215.9450472,-0.4460918,0.398934311,-1.118205407,0.263479275,0.418451162,0.378355222
LOC_Os01g13285,11.25182289,0.320997495,1.174429658,0.273397139,0.784547952,0.871990858,0.059488068
LOC_Os01g13300,50.54782807,-0.016222405,0.727546313,-0.022303755,0.982205653,0.9911987,0.003839276
LOC_Os01g13350,106.9875021,0.705650981,0.440453299,1.602111331,0.109130993,0.213832064,0.669927173
LOC_Os01g13370,169.84442,-0.519993085,0.437000572,-1.189895399,0.234087507,0.383668473,0.416043886
LOC_Os01g13404,33.6081391,0.642846901,0.85072565,0.755268563,0.450087858,0.608312508,0.215873254
LOC_Os01g13460,888.5623732,-0.068986564,0.199035669,-0.346605331,0.72888784,0.833741299,0.078968685
LOC_Os01g13470,244.3931388,-0.211230872,0.337696093,-0.625497394,0.531644658,0.678834822,0.168235888
LOC_Os01g13490,19.60021423,1.277233467,1.076103167,1.186199644,0.235543467,0.38525226,0.414254805
LOC_Os01g13540,568.355596,-0.541320762,0.22978304,-2.355746988,0.018485504,0.048659733,1.312830278
LOC_Os01g13730,245.1564471,0.79486203,0.340123254,2.336962059,0.019441157,0.050821076,1.293956146
LOC_Os01g13760,281.8996632,-0.565030178,0.308399193,-1.832075269,0.066940207,0.143628457,0.842759506
LOC_Os01g13780,45.75877835,-1.123667043,0.801610274,-1.399714421,0.161598854,0.289692363,0.538062954
LOC_Os01g13800,1397.354099,0.133524103,0.194754535,0.685601297,0.492964563,0.645687562,0.18997758
LOC_Os01g13940,90.60863195,-0.47785328,0.538865478,-0.886936852,0.375112899,0.537985471,0.269229453
LOC_Os01g14020,36.93003434,-0.609831226,0.768883872,-0.793316913,0.427593205,0.588937127,0.229931067
LOC_Os01g14040,50.97374798,-0.075461369,0.651264335,-0.115822832,0.907792955,0.947766721,0.023298545
LOC_Os01g14070,105.2891284,-0.153137309,0.445302951,-0.343896762,0.730923927,0.835402304,0.078104332
LOC_Os01g14100,43.81649057,1.653562591,0.74687738,2.212396218,0.0269393,0.067064835,1.173505137
LOC_Os01g14290,30.28128054,-1.297094547,1.056107064,-1.227174273,0.219757097,0.365549437,0.43705388
LOC_Os01g14370,249.8354597,-0.541003017,0.322906622,-1.675329874,0.093869527,0.189254437,0.72295393
LOC_Os01g14420,175.5503596,0.28576084,0.446974909,0.639287545,0.522635889,0.670748386,0.173440364
LOC_Os01g14520,27.62672306,-0.811105718,0.879144471,-0.922714298,0.356156113,0.518836566,0.284969423
LOC_Os01g14580,57.96100717,0.620159021,0.734746301,0.844348205,0.398474856,0.561572337,0.250594294
LOC_Os01g14610,108.0474102,-1.016945951,0.469149529,-2.167195514,0.030219949,0.074037229,1.130549844
LOC_Os01g14690,481.3489746,-0.06456095,0.250090422,-0.258151545,0.796289952,0.880006931,0.055513907
LOC_Os01g14790,140.6511352,0.120555249,0.436623478,0.276123523,0.782453194,0.870401669,0.060280285
LOC_Os01g14810,849.9619712,-0.052255265,0.197863715,-0.264097473,0.791704811,0.876725327,0.057136447
LOC_Os01g14820,295.9563341,-0.675612301,0.311460281,-2.169090654,0.030075802,0.073729993,1.13235581
LOC_Os01g14830,75.07115814,1.087923435,0.613142435,1.773931742,0.076074442,0.15929573,0.797795865
LOC_Os01g14840,67.55457866,-0.515710843,0.743436398,-0.693422271,0.48804459,0.640722323,0.193330145
LOC_Os01g14860,869.7284068,0.122129439,0.21465288,0.568960824,0.569382727,0.708621211,0.149585852
LOC_Os01g14870,108.585982,0.532405572,0.627198112,0.848905178,0.395934058,0.559132938,0.252484923
LOC_Os01g14920,72.61276582,-1.303808964,0.568103488,-2.293985649,0.021791323,0.055985022,1.251928147
LOC_Os01g14932,133.5016556,0.73736702,0.414165554,1.7802982,0.075027172,0.157522024,0.802658716
LOC_Os01g14950,1152.086011,0.524331983,0.202806857,2.585373712,0.00972735,0.027755137,1.556656626
LOC_Os01g15010,1486.898685,0.569394879,0.173482104,3.282153594,0.001030175,0.003775228,2.423056794
LOC_Os01g15020,1339.953907,-0.176428769,0.194852705,-0.905444973,0.365229699,0.527900666,0.27744779
LOC_Os01g15029,696.3451464,0.257086586,0.242016865,1.062265206,0.288115305,0.446678074,0.350005366
LOC_Os01g15110,2070.01039,0.032441686,0.163672342,0.19821014,0.842880655,0.908650406,0.041603175
LOC_Os01g15260,339.3206316,0.666713755,0.346822473,1.922358117,0.054560712,0.121215214,0.916442867
LOC_Os01g15310,350.5495671,0.030790761,0.266152482,0.115687419,0.907900278,0.947766721,0.023298545
LOC_Os01g15320,10.31402848,2.209457876,1.272599888,1.729626281,0.083697067,0.17234455,0.763602445
LOC_Os01g15390,52.74417779,0.970804242,0.648450664,1.496555065,0.13450907,0.252310731,0.598064278
LOC_Os01g15448,91.71611728,-0.07363447,0.485220821,-0.151766251,0.879371301,0.930536677,0.031266504
LOC_Os01g15460,62.94247504,0.225603448,0.724665622,0.311286163,0.755583085,0.851891913,0.069615504
LOC_Os01g15470,202.0200058,-0.58173808,0.352435285,-1.650539107,0.098832722,0.197514822,0.704400309
LOC_Os01g15520,138.0193327,0.94338581,0.448259852,2.104445861,0.035339572,0.084309204,1.074125009
LOC_Os01g15580,106.6398604,-0.115481043,0.504355679,-0.228934983,0.81891945,0.895163216,0.048097772
LOC_Os01g15600,906.2056722,-0.288929385,0.203804571,-1.417674881,0.156285707,0.282874613,0.548406027
LOC_Os01g15630,632.420084,0.284296415,0.223040379,1.274636801,0.202437826,0.343975988,0.463471873
LOC_Os01g15640,203.0048746,0.413011644,0.391617277,1.054628397,0.291595311,0.450564004,0.346243508
LOC_Os01g15660,57.02288776,0.189799539,0.67665709,0.280508736,0.779087224,0.86868253,0.061138912
LOC_Os01g15770,22.06935321,-1.215887358,0.844156022,-1.438518394,0.150287022,0.274479641,0.561489863
LOC_Os01g15780,49.67808363,1.286563381,0.709854552,1.811890039,0.070003189,0.148820613,0.82733691
LOC_Os01g15790,12.51735046,-0.062425262,1.260334676,-0.04963434,0.960413781,0.979777715,0.008872443
LOC_Os01g15800,14.89589144,-0.20217651,1.370947136,-0.147950861,0.882381548,0.93239028,0.030402263
LOC_Os01g15850,129.193406,-0.717034672,0.417517637,-1.717242796,0.085934819,0.175985205,0.754523842
