"","TXNAME","GENEID"
"54160","LOC_Os10g14080.1","LOC_Os10g14080"
"54161","LOC_Os10g14100.1","LOC_Os10g14100"
"54162","LOC_Os10g14120.1","LOC_Os10g14120"
"54163","LOC_Os10g14130.1","LOC_Os10g14130"
"54164","LOC_Os10g14140.1","LOC_Os10g14140"
"54165","LOC_Os10g14150.1","LOC_Os10g14150"
"54166","LOC_Os10g14160.1","LOC_Os10g14160"
"54167","LOC_Os10g14170.1","LOC_Os10g14170"
"54168","LOC_Os10g14180.3","LOC_Os10g14180"
"54169","LOC_Os10g14180.4","LOC_Os10g14180"
"54170","LOC_Os10g14180.5","LOC_Os10g14180"
"54171","LOC_Os10g14180.6","LOC_Os10g14180"
"54172","LOC_Os10g14180.7","LOC_Os10g14180"
"54173","LOC_Os10g14180.8","LOC_Os10g14180"
"54174","LOC_Os10g14180.9","LOC_Os10g14180"
"54175","LOC_Os10g14180.2","LOC_Os10g14180"
"54176","LOC_Os10g14180.1","LOC_Os10g14180"
"54177","LOC_Os10g14194.1","LOC_Os10g14194"
"54178","LOC_Os10g14210.1","LOC_Os10g14210"
"54179","LOC_Os10g14220.1","LOC_Os10g14220"
"54180","LOC_Os10g14230.1","LOC_Os10g14230"
"54181","LOC_Os10g14250.1","LOC_Os10g14250"
"54182","LOC_Os10g14260.1","LOC_Os10g14260"
"54183","LOC_Os10g14270.1","LOC_Os10g14270"
"54184","LOC_Os10g14280.1","LOC_Os10g14280"
"54185","LOC_Os10g14290.1","LOC_Os10g14290"
"54186","LOC_Os10g14295.1","LOC_Os10g14295"
"54187","LOC_Os10g14795.1","LOC_Os10g14795"
"54188","LOC_Os10g14800.1","LOC_Os10g14800"
"54189","LOC_Os10g14814.1","LOC_Os10g14814"
"54190","LOC_Os10g14830.1","LOC_Os10g14830"
"54191","LOC_Os10g14840.1","LOC_Os10g14840"
"54192","LOC_Os10g14850.1","LOC_Os10g14850"
"54193","LOC_Os10g14860.1","LOC_Os10g14860"
"54194","LOC_Os10g14870.1","LOC_Os10g14870"
"54195","LOC_Os10g14880.1","LOC_Os10g14880"
"54196","LOC_Os10g14889.1","LOC_Os10g14889"
"54197","LOC_Os10g14900.1","LOC_Os10g14900"
"54198","LOC_Os10g14920.1","LOC_Os10g14920"
"54199","LOC_Os10g14920.2","LOC_Os10g14920"
"54200","LOC_Os10g14920.5","LOC_Os10g14920"
"54201","LOC_Os10g14920.3","LOC_Os10g14920"
"54202","LOC_Os10g14920.7","LOC_Os10g14920"
"54203","LOC_Os10g14920.6","LOC_Os10g14920"
"54204","LOC_Os10g14930.1","LOC_Os10g14930"
"54205","LOC_Os10g14940.1","LOC_Os10g14940"
"54206","LOC_Os10g14950.1","LOC_Os10g14950"
"54207","LOC_Os10g14960.1","LOC_Os10g14960"
"54208","LOC_Os10g14970.1","LOC_Os10g14970"
"54209","LOC_Os10g14980.1","LOC_Os10g14980"
"54210","LOC_Os10g14990.1","LOC_Os10g14990"
"54211","LOC_Os10g15000.1","LOC_Os10g15000"
"54212","LOC_Os10g15010.1","LOC_Os10g15010"
"54213","LOC_Os10g15020.1","LOC_Os10g15020"
"54214","LOC_Os10g15030.1","LOC_Os10g15030"
"54215","LOC_Os10g15040.1","LOC_Os10g15040"
"54216","LOC_Os10g15050.1","LOC_Os10g15050"
"54217","LOC_Os10g15060.1","LOC_Os10g15060"
"54218","LOC_Os10g15079.1","LOC_Os10g15079"
"54219","LOC_Os10g15100.1","LOC_Os10g15100"
"54220","LOC_Os10g15120.1","LOC_Os10g15120"
"54221","LOC_Os10g15130.1","LOC_Os10g15130"
"54222","LOC_Os10g15140.1","LOC_Os10g15140"
"54223","LOC_Os10g15150.1","LOC_Os10g15150"
"54224","LOC_Os10g15160.1","LOC_Os10g15160"
"54225","LOC_Os10g15164.1","LOC_Os10g15164"
"54226","LOC_Os10g15170.1","LOC_Os10g15170"
"54227","LOC_Os10g15180.1","LOC_Os10g15180"
"54228","LOC_Os10g15190.1","LOC_Os10g15190"
"54229","LOC_Os10g15200.1","LOC_Os10g15200"
"54230","LOC_Os10g15210.1","LOC_Os10g15210"
"54231","LOC_Os10g15220.1","LOC_Os10g15220"
"54232","LOC_Os10g15230.1","LOC_Os10g15230"
"54233","LOC_Os10g15240.1","LOC_Os10g15240"
"54234","LOC_Os10g15250.1","LOC_Os10g15250"
"54235","LOC_Os10g15260.1","LOC_Os10g15260"
"54236","LOC_Os10g15270.1","LOC_Os10g15270"
"54237","LOC_Os10g15279.1","LOC_Os10g15279"
"54238","LOC_Os10g15290.1","LOC_Os10g15290"
"54239","LOC_Os10g15300.1","LOC_Os10g15300"
"54240","LOC_Os10g15310.1","LOC_Os10g15310"
"54241","LOC_Os10g15310.2","LOC_Os10g15310"
"54242","LOC_Os10g15310.3","LOC_Os10g15310"
"54243","LOC_Os10g15310.5","LOC_Os10g15310"
"54244","LOC_Os10g15310.4","LOC_Os10g15310"
"54245","LOC_Os10g15320.1","LOC_Os10g15320"
"54246","LOC_Os10g15330.1","LOC_Os10g15330"
"54247","LOC_Os10g15340.1","LOC_Os10g15340"
"54248","LOC_Os10g15360.1","LOC_Os10g15360"
"54249","LOC_Os10g15370.1","LOC_Os10g15370"
"54250","LOC_Os10g15390.1","LOC_Os10g15390"
"54251","LOC_Os10g15390.2","LOC_Os10g15390"
"54252","LOC_Os10g16390.1","LOC_Os10g16390"
"54253","LOC_Os10g16400.1","LOC_Os10g16400"
"54254","LOC_Os10g16410.1","LOC_Os10g16410"
"54255","LOC_Os10g16430.1","LOC_Os10g16430"
"54256","LOC_Os10g16440.1","LOC_Os10g16440"
"54257","LOC_Os10g16440.2","LOC_Os10g16440"
"54258","LOC_Os10g16450.1","LOC_Os10g16450"
"54259","LOC_Os10g16460.1","LOC_Os10g16460"
"54260","LOC_Os10g16470.1","LOC_Os10g16470"
"54261","LOC_Os10g16480.1","LOC_Os10g16480"
"54262","LOC_Os10g16490.1","LOC_Os10g16490"
"54263","LOC_Os10g16500.1","LOC_Os10g16500"
"54264","LOC_Os10g16510.1","LOC_Os10g16510"
"54265","LOC_Os10g16520.1","LOC_Os10g16520"
"54266","LOC_Os10g16530.1","LOC_Os10g16530"
"54267","LOC_Os10g16540.1","LOC_Os10g16540"
"54268","LOC_Os10g16550.1","LOC_Os10g16550"
"54269","LOC_Os10g16560.1","LOC_Os10g16560"
"54270","LOC_Os10g16570.1","LOC_Os10g16570"
"54271","LOC_Os10g16580.1","LOC_Os10g16580"
"54272","LOC_Os10g16600.1","LOC_Os10g16600"
"54273","LOC_Os10g16610.1","LOC_Os10g16610"
"54274","LOC_Os10g16620.1","LOC_Os10g16620"
"54275","LOC_Os10g16630.1","LOC_Os10g16630"
"54276","LOC_Os10g16640.1","LOC_Os10g16640"
"54277","LOC_Os10g16640.2","LOC_Os10g16640"
"54278","LOC_Os10g16650.1","LOC_Os10g16650"
"54279","LOC_Os10g16660.1","LOC_Os10g16660"
"54280","LOC_Os10g16670.1","LOC_Os10g16670"
"54281","LOC_Os10g16680.1","LOC_Os10g16680"
"54282","LOC_Os10g16690.1","LOC_Os10g16690"
"54283","LOC_Os10g16700.1","LOC_Os10g16700"
"54284","LOC_Os10g16720.1","LOC_Os10g16720"
"54285","LOC_Os10g16740.1","LOC_Os10g16740"
"54286","LOC_Os10g16750.1","LOC_Os10g16750"
"54287","LOC_Os10g16760.1","LOC_Os10g16760"
"54288","LOC_Os10g16770.1","LOC_Os10g16770"
"54289","LOC_Os10g16780.1","LOC_Os10g16780"
"54290","LOC_Os10g16790.1","LOC_Os10g16790"
"54291","LOC_Os10g16800.1","LOC_Os10g16800"
"54292","LOC_Os10g16810.1","LOC_Os10g16810"
"54293","LOC_Os10g16824.1","LOC_Os10g16824"
"54294","LOC_Os10g16840.1","LOC_Os10g16840"
"54295","LOC_Os10g16850.1","LOC_Os10g16850"
"54296","LOC_Os10g16860.1","LOC_Os10g16860"
"54297","LOC_Os10g16870.1","LOC_Os10g16870"
"54298","LOC_Os10g16880.1","LOC_Os10g16880"
"54299","LOC_Os10g16890.1","LOC_Os10g16890"
"54300","LOC_Os10g16900.1","LOC_Os10g16900"
"54301","LOC_Os10g16910.1","LOC_Os10g16910"
"54302","LOC_Os10g16920.1","LOC_Os10g16920"
"54303","LOC_Os10g16930.1","LOC_Os10g16930"
"54304","LOC_Os10g16950.1","LOC_Os10g16950"
"54305","LOC_Os10g16960.1","LOC_Os10g16960"
"54306","LOC_Os10g16974.1","LOC_Os10g16974"
"54307","LOC_Os10g16990.2","LOC_Os10g16990"
"54308","LOC_Os10g16990.1","LOC_Os10g16990"
"54309","LOC_Os10g17000.1","LOC_Os10g17000"
"54310","LOC_Os10g17010.1","LOC_Os10g17010"
"54311","LOC_Os10g17020.1","LOC_Os10g17020"
"54312","LOC_Os10g17030.1","LOC_Os10g17030"
"54313","LOC_Os10g17040.1","LOC_Os10g17040"
"54314","LOC_Os10g17050.1","LOC_Os10g17050"
"54315","LOC_Os10g17060.1","LOC_Os10g17060"
"54316","LOC_Os10g17070.1","LOC_Os10g17070"
"54317","LOC_Os10g17080.1","LOC_Os10g17080"
"54318","LOC_Os10g17090.1","LOC_Os10g17090"
"54319","LOC_Os10g17100.1","LOC_Os10g17100"
"54320","LOC_Os10g17110.1","LOC_Os10g17110"
"54321","LOC_Os10g17120.1","LOC_Os10g17120"
"54322","LOC_Os10g17130.1","LOC_Os10g17130"
"54323","LOC_Os10g17140.1","LOC_Os10g17140"
"54324","LOC_Os10g17150.1","LOC_Os10g17150"
"54325","LOC_Os10g17170.1","LOC_Os10g17170"
"54326","LOC_Os10g17180.1","LOC_Os10g17180"
"54327","LOC_Os10g17210.1","LOC_Os10g17210"
"54328","LOC_Os10g17220.1","LOC_Os10g17220"
"54329","LOC_Os10g17230.1","LOC_Os10g17230"
"54330","LOC_Os10g17240.1","LOC_Os10g17240"
"54331","LOC_Os10g17250.1","LOC_Os10g17250"
"54332","LOC_Os10g17260.1","LOC_Os10g17260"
"54333","LOC_Os10g17270.1","LOC_Os10g17270"
"54334","LOC_Os10g17280.1","LOC_Os10g17280"
"54335","LOC_Os10g17290.1","LOC_Os10g17290"
"54336","LOC_Os10g17300.1","LOC_Os10g17300"
"54337","LOC_Os10g17310.1","LOC_Os10g17310"
"54338","LOC_Os10g17320.1","LOC_Os10g17320"
"54339","LOC_Os10g17330.1","LOC_Os10g17330"
"54340","LOC_Os10g17340.1","LOC_Os10g17340"
"54341","LOC_Os10g17350.1","LOC_Os10g17350"
"54342","LOC_Os10g17360.1","LOC_Os10g17360"
"54343","LOC_Os10g17370.1","LOC_Os10g17370"
"54344","LOC_Os10g17380.1","LOC_Os10g17380"
"54345","LOC_Os10g17390.1","LOC_Os10g17390"
"54346","LOC_Os10g17400.1","LOC_Os10g17400"
"54347","LOC_Os10g17410.1","LOC_Os10g17410"
"54348","LOC_Os10g17430.1","LOC_Os10g17430"
"54349","LOC_Os10g17440.1","LOC_Os10g17440"
"54350","LOC_Os10g17454.1","LOC_Os10g17454"
"54351","LOC_Os10g17454.2","LOC_Os10g17454"
"54352","LOC_Os10g17454.3","LOC_Os10g17454"
"54353","LOC_Os10g17470.1","LOC_Os10g17470"
"54354","LOC_Os10g17489.1","LOC_Os10g17489"
"54355","LOC_Os10g17510.1","LOC_Os10g17510"
"54356","LOC_Os10g17520.2","LOC_Os10g17520"
"54357","LOC_Os10g17520.1","LOC_Os10g17520"
"54358","LOC_Os10g17530.1","LOC_Os10g17530"
"54359","LOC_Os10g17540.1","LOC_Os10g17540"
"54360","LOC_Os10g17560.1","LOC_Os10g17560"
"54361","LOC_Os10g17570.1","LOC_Os10g17570"
"54362","LOC_Os10g17580.1","LOC_Os10g17580"
"54363","LOC_Os10g17590.1","LOC_Os10g17590"
"54364","LOC_Os10g17600.1","LOC_Os10g17600"
"54365","LOC_Os10g17610.1","LOC_Os10g17610"
"54366","LOC_Os10g17620.1","LOC_Os10g17620"
"54367","LOC_Os10g17630.1","LOC_Os10g17630"
"54368","LOC_Os10g17640.1","LOC_Os10g17640"
"54369","LOC_Os10g17650.1","LOC_Os10g17650"
"54370","LOC_Os10g17660.1","LOC_Os10g17660"
"54371","LOC_Os10g17670.1","LOC_Os10g17670"
"54372","LOC_Os10g17680.1","LOC_Os10g17680"
"54373","LOC_Os10g17690.1","LOC_Os10g17690"
"54374","LOC_Os10g17700.1","LOC_Os10g17700"
"54375","LOC_Os10g17710.1","LOC_Os10g17710"
"54376","LOC_Os10g17724.1","LOC_Os10g17724"
"54377","LOC_Os10g17740.1","LOC_Os10g17740"
"54378","LOC_Os10g17750.1","LOC_Os10g17750"
"54379","LOC_Os10g17770.1","LOC_Os10g17770"
"54380","LOC_Os10g17780.1","LOC_Os10g17780"
"54381","LOC_Os10g17785.1","LOC_Os10g17785"
"54382","LOC_Os10g17790.1","LOC_Os10g17790"
"54383","LOC_Os10g17800.1","LOC_Os10g17800"
"54384","LOC_Os10g17810.1","LOC_Os10g17810"
"54385","LOC_Os10g17820.1","LOC_Os10g17820"
"54386","LOC_Os10g17830.1","LOC_Os10g17830"
"54387","LOC_Os10g17840.1","LOC_Os10g17840"
"54388","LOC_Os10g17850.1","LOC_Os10g17850"
"54389","LOC_Os10g17860.1","LOC_Os10g17860"
"54390","LOC_Os10g17870.1","LOC_Os10g17870"
"54391","LOC_Os10g17880.1","LOC_Os10g17880"
"54392","LOC_Os10g17890.1","LOC_Os10g17890"
"54393","LOC_Os10g17900.1","LOC_Os10g17900"
"54394","LOC_Os10g17910.1","LOC_Os10g17910"
"54395","LOC_Os10g17920.1","LOC_Os10g17920"
"54396","LOC_Os10g17930.1","LOC_Os10g17930"
"54397","LOC_Os10g17940.1","LOC_Os10g17940"
"54398","LOC_Os10g17950.1","LOC_Os10g17950"
"54399","LOC_Os10g17960.1","LOC_Os10g17960"
"54400","LOC_Os10g17970.1","LOC_Os10g17970"
"54401","LOC_Os10g17980.1","LOC_Os10g17980"
"54402","LOC_Os10g17990.1","LOC_Os10g17990"
"54403","LOC_Os10g18010.1","LOC_Os10g18010"
"54404","LOC_Os10g18026.1","LOC_Os10g18026"
"54405","LOC_Os10g18042.1","LOC_Os10g18042"
"54406","LOC_Os10g18060.1","LOC_Os10g18060"
"54407","LOC_Os10g18070.1","LOC_Os10g18070"
"54408","LOC_Os10g18080.1","LOC_Os10g18080"
"54409","LOC_Os10g18084.1","LOC_Os10g18084"
"54410","LOC_Os10g18090.1","LOC_Os10g18090"
"54411","LOC_Os10g18099.1","LOC_Os10g18099"
"54412","LOC_Os10g18150.1","LOC_Os10g18150"
"54413","LOC_Os10g18160.1","LOC_Os10g18160"
"54414","LOC_Os10g18170.1","LOC_Os10g18170"
"54415","LOC_Os10g18180.1","LOC_Os10g18180"
"54416","LOC_Os10g18190.1","LOC_Os10g18190"
"54417","LOC_Os10g18200.1","LOC_Os10g18200"
"54418","LOC_Os10g18210.1","LOC_Os10g18210"
"54419","LOC_Os10g18220.1","LOC_Os10g18220"
"54420","LOC_Os10g18234.1","LOC_Os10g18234"
"54421","LOC_Os10g18250.1","LOC_Os10g18250"
"54422","LOC_Os10g18260.1","LOC_Os10g18260"
"54423","LOC_Os10g18294.1","LOC_Os10g18294"
"54424","LOC_Os10g18310.1","LOC_Os10g18310"
"54425","LOC_Os10g18330.1","LOC_Os10g18330"
"54426","LOC_Os10g18340.1","LOC_Os10g18340"
"54427","LOC_Os10g18340.2","LOC_Os10g18340"
"54428","LOC_Os10g18350.1","LOC_Os10g18350"
"54429","LOC_Os10g18360.1","LOC_Os10g18360"
"54430","LOC_Os10g18370.1","LOC_Os10g18370"
"54431","LOC_Os10g18380.1","LOC_Os10g18380"
"54432","LOC_Os10g18390.1","LOC_Os10g18390"
"54433","LOC_Os10g18400.1","LOC_Os10g18400"
"54434","LOC_Os10g18410.1","LOC_Os10g18410"
"54435","LOC_Os10g18420.1","LOC_Os10g18420"
"54436","LOC_Os10g18430.1","LOC_Os10g18430"
"54437","LOC_Os10g18440.1","LOC_Os10g18440"
"54438","LOC_Os10g18450.1","LOC_Os10g18450"
"54439","LOC_Os10g18460.1","LOC_Os10g18460"
"54440","LOC_Os10g18470.1","LOC_Os10g18470"
"54441","LOC_Os10g18480.1","LOC_Os10g18480"
"54442","LOC_Os10g18490.1","LOC_Os10g18490"
"54443","LOC_Os10g18500.1","LOC_Os10g18500"
"54444","LOC_Os10g18510.1","LOC_Os10g18510"
"54445","LOC_Os10g18520.1","LOC_Os10g18520"
"54446","LOC_Os10g18530.1","LOC_Os10g18530"
"54447","LOC_Os10g18540.1","LOC_Os10g18540"
"54448","LOC_Os10g18550.1","LOC_Os10g18550"
"54449","LOC_Os10g18560.1","LOC_Os10g18560"
"54450","LOC_Os10g18570.1","LOC_Os10g18570"
"54451","LOC_Os10g18580.1","LOC_Os10g18580"
"54452","LOC_Os10g18590.1","LOC_Os10g18590"
"54453","LOC_Os10g18600.1","LOC_Os10g18600"
"54454","LOC_Os10g18610.1","LOC_Os10g18610"
"54455","LOC_Os10g18620.1","LOC_Os10g18620"
"54456","LOC_Os10g18630.1","LOC_Os10g18630"
"54457","LOC_Os10g18640.1","LOC_Os10g18640"
"54458","LOC_Os10g18650.1","LOC_Os10g18650"
"54459","LOC_Os10g18660.1","LOC_Os10g18660"
"54460","LOC_Os10g18670.1","LOC_Os10g18670"
"54461","LOC_Os10g18700.1","LOC_Os10g18700"
"54462","LOC_Os10g18704.1","LOC_Os10g18704"
"54463","LOC_Os10g18710.1","LOC_Os10g18710"
"54464","LOC_Os10g18720.1","LOC_Os10g18720"
"54465","LOC_Os10g18730.1","LOC_Os10g18730"
"54466","LOC_Os10g18740.1","LOC_Os10g18740"
"54467","LOC_Os10g18750.1","LOC_Os10g18750"
"54468","LOC_Os10g18760.1","LOC_Os10g18760"
"54469","LOC_Os10g18770.1","LOC_Os10g18770"
"54470","LOC_Os10g18780.1","LOC_Os10g18780"
"54471","LOC_Os10g18790.1","LOC_Os10g18790"
"54472","LOC_Os10g18800.1","LOC_Os10g18800"
"54473","LOC_Os10g18810.1","LOC_Os10g18810"
"54474","LOC_Os10g18820.1","LOC_Os10g18820"
"54475","LOC_Os10g18830.1","LOC_Os10g18830"
"54476","LOC_Os10g18840.1","LOC_Os10g18840"
"54477","LOC_Os10g18850.1","LOC_Os10g18850"
"54478","LOC_Os10g18860.1","LOC_Os10g18860"
"54479","LOC_Os10g18870.1","LOC_Os10g18870"
"54480","LOC_Os10g18880.1","LOC_Os10g18880"
"54481","LOC_Os10g18890.1","LOC_Os10g18890"
"54482","LOC_Os10g18910.1","LOC_Os10g18910"
"54483","LOC_Os10g18920.1","LOC_Os10g18920"
"54484","LOC_Os10g18930.1","LOC_Os10g18930"
"54485","LOC_Os10g18940.1","LOC_Os10g18940"
"54486","LOC_Os10g18960.1","LOC_Os10g18960"
"54487","LOC_Os10g18970.1","LOC_Os10g18970"
"54488","LOC_Os10g18980.1","LOC_Os10g18980"
"54489","LOC_Os10g18990.1","LOC_Os10g18990"
"54490","LOC_Os10g19000.1","LOC_Os10g19000"
"54491","LOC_Os10g19010.1","LOC_Os10g19010"
"54492","LOC_Os10g19020.1","LOC_Os10g19020"
"54493","LOC_Os10g19030.1","LOC_Os10g19030"
"54494","LOC_Os10g19040.1","LOC_Os10g19040"
"54495","LOC_Os10g19050.1","LOC_Os10g19050"
"54496","LOC_Os10g19064.1","LOC_Os10g19064"
"54497","LOC_Os10g19080.1","LOC_Os10g19080"
"54498","LOC_Os10g19090.1","LOC_Os10g19090"
"54499","LOC_Os10g19100.1","LOC_Os10g19100"
"54500","LOC_Os10g19110.1","LOC_Os10g19110"
"54501","LOC_Os10g19120.1","LOC_Os10g19120"
"54502","LOC_Os10g19130.1","LOC_Os10g19130"
"54503","LOC_Os10g19140.1","LOC_Os10g19140"
"54504","LOC_Os10g19150.1","LOC_Os10g19150"
"54505","LOC_Os10g19160.1","LOC_Os10g19160"
"54506","LOC_Os10g19180.1","LOC_Os10g19180"
"54507","LOC_Os10g19190.1","LOC_Os10g19190"
"54508","LOC_Os10g19200.1","LOC_Os10g19200"
"54509","LOC_Os10g19210.1","LOC_Os10g19210"
"54510","LOC_Os10g19230.1","LOC_Os10g19230"
"54511","LOC_Os10g19240.1","LOC_Os10g19240"
"54512","LOC_Os10g19250.1","LOC_Os10g19250"
"54513","LOC_Os10g19270.1","LOC_Os10g19270"
"54514","LOC_Os10g19280.1","LOC_Os10g19280"
"54515","LOC_Os10g19290.1","LOC_Os10g19290"
"54516","LOC_Os10g19300.1","LOC_Os10g19300"
"54517","LOC_Os10g19310.1","LOC_Os10g19310"
"54518","LOC_Os10g19314.1","LOC_Os10g19314"
"54519","LOC_Os10g19318.1","LOC_Os10g19318"
"54520","LOC_Os10g19322.1","LOC_Os10g19322"
"54521","LOC_Os10g19326.1","LOC_Os10g19326"
"54522","LOC_Os10g19330.1","LOC_Os10g19330"
"54523","LOC_Os10g19331.1","LOC_Os10g19331"
"54524","LOC_Os10g19331.2","LOC_Os10g19331"
"54525","LOC_Os10g19334.2","LOC_Os10g19334"
"54526","LOC_Os10g19334.1","LOC_Os10g19334"
"54527","LOC_Os10g19338.1","LOC_Os10g19338"
"54528","LOC_Os10g19342.1","LOC_Os10g19342"
"54529","LOC_Os10g19810.1","LOC_Os10g19810"
"54530","LOC_Os10g19820.1","LOC_Os10g19820"
"54531","LOC_Os10g19830.1","LOC_Os10g19830"
"54532","LOC_Os10g19850.1","LOC_Os10g19850"
"54533","LOC_Os10g19860.1","LOC_Os10g19860"
"54534","LOC_Os10g19880.1","LOC_Os10g19880"
"54535","LOC_Os10g19890.1","LOC_Os10g19890"
"54536","LOC_Os10g19892.1","LOC_Os10g19892"
"54537","LOC_Os10g19894.1","LOC_Os10g19894"
"54538","LOC_Os10g19898.1","LOC_Os10g19898"
"54539","LOC_Os10g19902.1","LOC_Os10g19902"
"54540","LOC_Os10g19904.1","LOC_Os10g19904"
"54541","LOC_Os10g19910.1","LOC_Os10g19910"
"54542","LOC_Os10g19912.1","LOC_Os10g19912"
"54543","LOC_Os10g19914.1","LOC_Os10g19914"
"54544","LOC_Os10g19919.1","LOC_Os10g19919"
"54545","LOC_Os10g19919.2","LOC_Os10g19919"
"54546","LOC_Os10g19919.3","LOC_Os10g19919"
"54547","LOC_Os10g19919.4","LOC_Os10g19919"
"54548","LOC_Os10g19925.1","LOC_Os10g19925"
"54549","LOC_Os10g19930.1","LOC_Os10g19930"
"54550","LOC_Os10g19940.1","LOC_Os10g19940"
"54551","LOC_Os10g19950.1","LOC_Os10g19950"
"54552","LOC_Os10g19960.1","LOC_Os10g19960"
"54553","LOC_Os10g19970.1","LOC_Os10g19970"
"54554","LOC_Os10g19980.1","LOC_Os10g19980"
"54555","LOC_Os10g19990.1","LOC_Os10g19990"
"54556","LOC_Os10g20000.1","LOC_Os10g20000"
"54557","LOC_Os10g20010.1","LOC_Os10g20010"
"54558","LOC_Os10g20020.1","LOC_Os10g20020"
"54559","LOC_Os10g20030.1","LOC_Os10g20030"
"54560","LOC_Os10g20040.1","LOC_Os10g20040"
"54561","LOC_Os10g20050.1","LOC_Os10g20050"
"54562","LOC_Os10g20060.1","LOC_Os10g20060"
"54563","LOC_Os10g20070.1","LOC_Os10g20070"
"54564","LOC_Os10g20080.1","LOC_Os10g20080"
"54565","LOC_Os10g20090.1","LOC_Os10g20090"
"54566","LOC_Os10g20090.2","LOC_Os10g20090"
"54567","LOC_Os10g20090.3","LOC_Os10g20090"
"54568","LOC_Os10g20120.1","LOC_Os10g20120"
"54569","LOC_Os10g20139.1","LOC_Os10g20139"
"54570","LOC_Os10g20160.1","LOC_Os10g20160"
"54571","LOC_Os10g20170.1","LOC_Os10g20170"
"54572","LOC_Os10g20180.1","LOC_Os10g20180"
"54573","LOC_Os10g20190.1","LOC_Os10g20190"
"54574","LOC_Os10g20200.1","LOC_Os10g20200"
"54575","LOC_Os10g20210.1","LOC_Os10g20210"
"54576","LOC_Os10g20220.1","LOC_Os10g20220"
"54577","LOC_Os10g20230.2","LOC_Os10g20230"
"54578","LOC_Os10g20230.1","LOC_Os10g20230"
"54579","LOC_Os10g20235.1","LOC_Os10g20235"
"54580","LOC_Os10g20240.1","LOC_Os10g20240"
"54581","LOC_Os10g20250.1","LOC_Os10g20250"
"54582","LOC_Os10g20260.1","LOC_Os10g20260"
"54583","LOC_Os10g20280.1","LOC_Os10g20280"
"54584","LOC_Os10g20290.1","LOC_Os10g20290"
"54585","LOC_Os10g20300.1","LOC_Os10g20300"
"54586","LOC_Os10g20310.1","LOC_Os10g20310"
"54587","LOC_Os10g20310.3","LOC_Os10g20310"
"54588","LOC_Os10g20310.2","LOC_Os10g20310"
"54589","LOC_Os10g20320.1","LOC_Os10g20320"
"54590","LOC_Os10g20330.1","LOC_Os10g20330"
"54591","LOC_Os10g20340.1","LOC_Os10g20340"
"54592","LOC_Os10g20350.1","LOC_Os10g20350"
"54593","LOC_Os10g20350.2","LOC_Os10g20350"
"54594","LOC_Os10g20360.1","LOC_Os10g20360"
"54595","LOC_Os10g20370.1","LOC_Os10g20370"
"54596","LOC_Os10g20380.1","LOC_Os10g20380"
"54597","LOC_Os10g20390.1","LOC_Os10g20390"
"54598","LOC_Os10g20400.1","LOC_Os10g20400"
"54599","LOC_Os10g20410.1","LOC_Os10g20410"
"54600","LOC_Os10g20420.1","LOC_Os10g20420"
"54601","LOC_Os10g20430.1","LOC_Os10g20430"
"54602","LOC_Os10g20440.1","LOC_Os10g20440"
"54603","LOC_Os10g20450.1","LOC_Os10g20450"
"54604","LOC_Os10g20460.1","LOC_Os10g20460"
"54605","LOC_Os10g20470.1","LOC_Os10g20470"
"54606","LOC_Os10g20480.1","LOC_Os10g20480"
"54607","LOC_Os10g20480.2","LOC_Os10g20480"
"54608","LOC_Os10g20480.3","LOC_Os10g20480"
"54609","LOC_Os10g20500.1","LOC_Os10g20500"
"54610","LOC_Os10g20510.3","LOC_Os10g20510"
"54611","LOC_Os10g20510.2","LOC_Os10g20510"
"54612","LOC_Os10g20510.1","LOC_Os10g20510"
"54613","LOC_Os10g20520.1","LOC_Os10g20520"
"54614","LOC_Os10g20530.1","LOC_Os10g20530"
"54615","LOC_Os10g20540.1","LOC_Os10g20540"
"54616","LOC_Os10g20550.1","LOC_Os10g20550"
"54617","LOC_Os10g20560.1","LOC_Os10g20560"
"54618","LOC_Os10g20570.1","LOC_Os10g20570"
"54619","LOC_Os10g20580.1","LOC_Os10g20580"
"54620","LOC_Os10g20590.1","LOC_Os10g20590"
"54621","LOC_Os10g20600.1","LOC_Os10g20600"
"54622","LOC_Os10g20610.1","LOC_Os10g20610"
"54623","LOC_Os10g20630.1","LOC_Os10g20630"
"54624","LOC_Os10g20640.1","LOC_Os10g20640"
"54625","LOC_Os10g20650.1","LOC_Os10g20650"
"54626","LOC_Os10g20650.2","LOC_Os10g20650"
"54627","LOC_Os10g20660.1","LOC_Os10g20660"
"54628","LOC_Os10g20670.1","LOC_Os10g20670"
"54629","LOC_Os10g20680.1","LOC_Os10g20680"
"54630","LOC_Os10g20690.1","LOC_Os10g20690"
"54631","LOC_Os10g20700.1","LOC_Os10g20700"
"54632","LOC_Os10g20710.1","LOC_Os10g20710"
"54633","LOC_Os10g20720.1","LOC_Os10g20720"
"54634","LOC_Os10g20730.1","LOC_Os10g20730"
"54635","LOC_Os10g20740.1","LOC_Os10g20740"
"54636","LOC_Os10g20750.1","LOC_Os10g20750"
"54637","LOC_Os10g20770.1","LOC_Os10g20770"
"54638","LOC_Os10g20780.1","LOC_Os10g20780"
"54639","LOC_Os10g20794.1","LOC_Os10g20794"
"54640","LOC_Os10g20810.1","LOC_Os10g20810"
"54641","LOC_Os10g20820.1","LOC_Os10g20820"
