"","Distance","Treatment","time","mean","se"
"6577",55.862,"control","30min",27.9349,5.067129223
"6578",55.977,"control","30min",27.871,4.769596796
"6579",56.092,"control","30min",28.054,4.705981747
"6580",56.207,"control","30min",28.189975,4.584314649
"6581",56.322,"control","30min",28.1511,4.338656334
"6582",56.437,"control","30min",28.405375,4.396265712
"6583",56.552,"control","30min",28.242,4.097697733
"6584",56.667,"control","30min",28.42745,4.078843892
"6585",56.782,"control","30min",28.504375,3.920097364
"6586",56.897,"control","30min",28.49945,3.697425496
"6587",57.011,"control","30min",28.82395,3.710840097
"6588",57.126,"control","30min",28.682525,3.407095929
"6589",57.241,"control","30min",28.921825,3.37391264
"6590",57.356,"control","30min",28.961175,3.194722746
"6591",57.471,"control","30min",29.031875,3.067034737
"6592",57.586,"control","30min",29.402225,3.090054953
"6593",57.701,"control","30min",29.37145,2.894616785
"6594",57.816,"control","30min",29.802125,2.929935486
"6595",57.931,"control","30min",29.929975,2.795000407
"6596",58.046,"control","30min",30.102525,2.684914832
"6597",58.161,"control","30min",30.4147,2.633945202
"6598",58.276,"control","30min",30.2958,2.462721754
"6599",58.391,"control","30min",30.569175,2.430985949
"6600",58.506,"control","30min",30.354225,2.250333509
"6601",58.621,"control","30min",30.2778,2.077888513
"6602",58.736,"control","30min",30.287675,1.915089138
"6603",58.851,"control","30min",30.079675,1.738230042
"6604",58.966,"control","30min",30.338475,1.657712418
"6605",59.08,"control","30min",30.256925,1.593609861
"6606",59.195,"control","30min",30.48435,1.558393397
"6607",59.31,"control","30min",30.74755,1.549031533
"6608",59.425,"control","30min",30.820025,1.610478144
"6609",59.54,"control","30min",31.24985,1.600590713
"6610",59.655,"control","30min",31.24245,1.74043639
"6611",59.77,"control","30min",31.5188,1.751511087
"6612",59.885,"control","30min",31.6015,1.735519678
"6613",60,"control","30min",31.44645,1.732067961
"6614",60.115,"control","30min",31.583175,1.530805298
"6615",60.23,"control","30min",31.318125,1.60363449
"6616",60.345,"control","30min",31.353575,1.464122746
"6617",60.46,"control","30min",31.136825,1.43844054
"6618",60.575,"control","30min",30.825225,1.447727776
"6619",60.69,"control","30min",30.817325,1.260756744
"6620",60.805,"control","30min",30.503175,1.399276641
"6621",60.92,"control","30min",30.60345,1.261778157
"6622",61.034,"control","30min",30.51065,1.31246516
"6623",61.149,"control","30min",30.42195,1.373278338
"6624",61.264,"control","30min",30.537125,1.322784271
"6625",61.379,"control","30min",30.3389,1.530391529
"6626",61.494,"control","30min",30.624875,1.530639459
"6627",61.609,"control","30min",30.624275,1.689032247
"6628",61.724,"control","30min",30.640075,1.825580097
"6629",61.839,"control","30min",30.768275,1.839898941
"6630",61.954,"control","30min",30.449075,1.950865301
"6631",62.069,"control","30min",30.552025,1.825725565
"6632",62.184,"control","30min",30.251925,1.817703165
"6633",62.299,"control","30min",30.023125,1.749933893
"6634",62.414,"control","30min",29.901425,1.600973531
"6635",62.529,"control","30min",29.4805,1.51922626
"6636",62.644,"control","30min",29.59265,1.276222803
"6637",62.759,"control","30min",29.3113,1.111842657
"6638",62.874,"control","30min",29.2678,0.888286533
"6639",62.989,"control","30min",29.16985,0.699980319
"6640",63.103,"control","30min",28.829075,0.590469527
"6641",63.218,"control","30min",28.862525,0.629740104
"6642",63.333,"control","30min",28.434525,0.65180593
"6643",63.448,"control","30min",28.314125,0.840718774
"6644",63.563,"control","30min",28.031225,1.054887175
"6645",63.678,"control","30min",27.5838,1.234720941
"6646",63.793,"control","30min",27.449925,1.601209585
"6647",63.908,"control","30min",26.897825,1.7350556
"6648",64.023,"control","30min",26.71385,1.966727044
"6649",64.138,"control","30min",26.298725,2.114878218
"6650",64.253,"control","30min",25.944175,2.145749784
"6651",64.368,"control","30min",25.868425,2.401726999
"6652",64.483,"control","30min",25.460775,2.416317547
"6653",64.598,"control","30min",25.57065,2.72327792
"6654",64.713,"control","30min",25.439475,2.875620938
"6655",64.828,"control","30min",25.37825,2.959377969
"6656",64.943,"control","30min",25.481425,3.151171636
"6657",65.057,"control","30min",25.267025,2.994104741
"6658",65.172,"control","30min",25.438325,3.13255494
"6659",65.287,"control","30min",25.3064,2.989143437
"6660",65.402,"control","30min",25.298925,2.891612492
"6661",65.517,"control","30min",25.5115,2.888299876
"6662",65.632,"control","30min",25.411125,2.699254916
"6663",65.747,"control","30min",25.706575,2.794769486
"6664",65.862,"control","30min",25.6929,2.720034126
"6665",65.977,"control","30min",25.864,2.740685224
"6666",66.092,"control","30min",26.0726,2.742330762
"6667",66.207,"control","30min",25.9431,2.564426154
"6668",66.322,"control","30min",26.18065,2.597013688
"6669",66.437,"control","30min",25.93985,2.417272588
"6670",66.552,"control","30min",25.8851,2.446234239
"6671",66.667,"control","30min",25.768625,2.445898179
"6672",66.782,"control","30min",25.422975,2.367565681
"6673",66.897,"control","30min",25.5995,2.46527754
"6674",67.011,"control","30min",25.392725,2.363325739
"6675",67.126,"control","30min",25.56775,2.433792792
"6676",67.241,"control","30min",25.628425,2.455810875
"6677",67.356,"control","30min",25.492425,2.460140836
"6678",67.471,"control","30min",25.763025,2.629373463
"6679",67.586,"control","30min",25.6003,2.583336545
"6680",67.701,"control","30min",25.839375,2.718429787
"6681",67.816,"control","30min",25.84625,2.726608825
"6682",67.931,"control","30min",25.819275,2.689690722
"6683",68.046,"control","30min",26.09145,2.847047158
"6684",68.161,"control","30min",25.872725,2.715197055
"6685",68.276,"control","30min",26.117675,2.875653646
"6686",68.391,"control","30min",26.0563,2.837884685
"6687",68.506,"control","30min",26.03215,2.802838922
"6688",68.621,"control","30min",26.19615,2.996668713
"6689",68.736,"control","30min",25.99145,2.929260991
"6690",68.851,"control","30min",26.30545,3.235978215
"6691",68.966,"control","30min",26.30985,3.298395693
"6692",69.08,"control","30min",26.436975,3.426127129
"6693",69.195,"control","30min",26.616875,3.676232827
"6694",69.31,"control","30min",26.4876,3.58552612
"6695",69.425,"control","30min",26.6945,3.793837576
"6696",69.54,"control","30min",26.50535,3.560032253
"6697",69.655,"control","30min",26.513,3.464950261
"6698",69.77,"control","30min",26.534875,3.410037331
"6699",69.885,"control","30min",26.346425,3.10226209
"6700",70,"control","30min",26.728275,3.309935099
"6701",70.115,"control","30min",26.755075,3.165106944
"6702",70.23,"control","30min",27.07715,3.337896962
"6703",70.345,"control","30min",27.393625,3.485050121
"6704",70.46,"control","30min",27.4802,3.430366975
"6705",70.575,"control","30min",27.99785,3.738480637
"6706",70.69,"control","30min",28.089,3.569380972
"6707",70.805,"control","30min",28.493725,3.696299835
"6708",70.92,"control","30min",28.758,3.636609256
"6709",71.034,"control","30min",28.845675,3.409045036
"6710",71.149,"control","30min",29.2495,3.481534621
"6711",71.264,"control","30min",29.176525,3.147373146
"6712",71.379,"control","30min",29.40075,3.222795026
"6713",71.494,"control","30min",29.297,3.092133809
"6714",71.609,"control","30min",29.125225,2.949348565
"6715",71.724,"control","30min",29.214675,3.109086574
"6716",71.839,"control","30min",28.77175,2.83469917
"6717",71.954,"control","30min",28.845725,3.018305784
"6718",72.069,"control","30min",28.616175,2.939729809
"6719",72.184,"control","30min",28.4167,2.874147023
"6720",72.299,"control","30min",28.355825,2.934423164
"6721",72.414,"control","30min",27.808575,2.630965502
"6722",72.529,"control","30min",27.718575,2.670690943
"6723",72.644,"control","30min",27.327525,2.393822849
"6724",72.759,"control","30min",27.20315,2.255293663
"6725",72.874,"control","30min",27.2407,2.244758175
"6726",72.989,"control","30min",26.92615,2.003086846
"6727",73.103,"control","30min",27.09155,2.160429865
"6728",73.218,"control","30min",26.81645,1.992154312
"6729",73.333,"control","30min",26.87395,1.99262452
"6730",73.448,"control","30min",26.990125,2.017655614
"6731",73.563,"control","30min",26.91245,1.78079161
"6732",73.678,"control","30min",27.350275,1.940879396
"6733",73.793,"control","30min",27.404475,1.751728251
"6734",73.908,"control","30min",27.75575,1.831096379
"6735",74.023,"control","30min",27.932675,1.907981545
"6736",74.138,"control","30min",27.8686,1.778320748
"6737",74.253,"control","30min",28.098125,1.910395074
"6738",74.368,"control","30min",27.889725,1.662985253
"6739",74.483,"control","30min",28.055675,1.658062471
"6740",74.598,"control","30min",28.046875,1.592340167
"6741",74.713,"control","30min",27.88895,1.563292128
"6742",74.828,"control","30min",28.052775,1.735388522
"6743",74.943,"control","30min",27.756025,1.689522785
"6744",75.057,"control","30min",27.88985,1.790886921
"6745",75.172,"control","30min",27.8052,1.754939878
"6746",75.287,"control","30min",27.64395,1.707377538
"6747",75.402,"control","30min",27.798,1.778449087
"6748",75.517,"control","30min",27.52045,1.597602204
"6749",75.632,"control","30min",27.7491,1.626051359
"6750",75.747,"control","30min",27.67565,1.450668674
"6751",75.862,"control","30min",27.644275,1.303294621
"6752",75.977,"control","30min",27.830925,1.298361517
"6753",76.092,"control","30min",27.615825,1.074574618
"6754",76.207,"control","30min",27.7977,1.12022696
"6755",76.322,"control","30min",27.534675,0.994504079
"6756",76.437,"control","30min",27.353825,1.033075307
"6757",76.552,"control","30min",27.19725,1.169554002
"6758",76.667,"control","30min",26.627025,1.354335505
"6759",76.782,"control","30min",26.611925,1.529978582
"6760",76.897,"control","30min",26.222225,1.718551152
"6761",77.011,"control","30min",26.220675,1.893660426
"6762",77.126,"control","30min",26.3728,2.051868176
"6763",77.241,"control","30min",26.25875,2.057141679
"6764",77.356,"control","30min",26.6126,2.129608309
"6765",77.471,"control","30min",26.451225,2.007686857
"6766",77.586,"control","30min",26.5557,1.966833097
"6767",77.701,"control","30min",26.517325,1.933479766
"6768",77.816,"control","30min",26.238975,1.898020742
"6769",77.931,"control","30min",26.292175,2.059767951
"6770",78.046,"control","30min",25.927675,2.132320427
"6771",78.161,"control","30min",25.996,2.325654892
"6772",78.276,"control","30min",25.91505,2.520443427
"6773",78.391,"control","30min",25.8182,2.630249105
"6774",78.506,"control","30min",26.061225,2.842107473
"6775",78.621,"control","30min",25.8778,2.839574197
"6776",78.736,"control","30min",26.1295,3.004004877
"6777",78.851,"control","30min",26.150475,3.123767971
"6778",78.966,"control","30min",26.242875,3.227995108
"6779",79.08,"control","30min",26.51785,3.47999006
"6780",79.195,"control","30min",26.411075,3.46559012
"6781",79.31,"control","30min",26.8073,3.781374552
"6782",79.425,"control","30min",27.012075,3.981516186
"6783",79.54,"control","30min",27.357425,4.349395422
"6784",79.655,"control","30min",27.89525,4.936907785
"6785",79.77,"control","30min",27.996275,5.180636546
"6786",79.885,"control","30min",28.37415,5.714181097
"6787",80,"control","30min",28.252525,5.788452534
"6788",80.115,"control","30min",28.0633,5.874824447
"6789",80.23,"control","30min",27.8909,5.893915909
"6790",80.345,"control","30min",27.384225,5.628953546
"6791",80.46,"control","30min",27.38245,5.802560083
"6792",80.575,"control","30min",26.951025,5.549136746
"6793",80.69,"control","30min",26.76225,5.534727741
"6794",80.805,"control","30min",26.6317,5.513476822
